5922	0.302657496316177
228	0.2144394619017302
3014	0.4941151245517018
730	0.27935584732798546
7393	0.23908148745252272
3105	0.15070083669010378
6334	0.7952337955134092
6907	0.4209856061878777
49	0.2516108976717809
1596	0.2681262648128426
3020	0.37464033101399746
2973	0.47862653289020185
2918	0.2621174932104931
6721	0.1590117435886463
3454	0.7088963818058917
7319	0.17060012742908157
3629	0.2382391815863737
7675	0.17560043239530357
3825	0.1531880745672214
4994	0.26087825433997336
2060	0.20437507658861548
3937	0.31641589882465426
6151	0.3369893914869444
3274	0.28706932071692515
2547	0.3928470795627964
1908	0.29134727886513184
4632	0.42204142077609175
6226	0.15593854786036337
4188	0.15697585096912683
1752	0.23228507210024874
664	0.23011913538600168
4359	0.1646096207992625
1648	0.3866582868278033
3830	0.46855118708476473
5513	0.1880169049502992
1141	0.18298241283154412
1793	0.36933659261030105
2727	0.574834652169889
5026	0.2968262894242537
644	0.670122388403992
5882	0.15856696486616845
2843	0.1653788609966624
7533	0.20348405233133185
7795	0.329505903894515
4621	0.1801024739969478
608	0.3869836776882811
6855	0.37077626079688353
2242	0.167043046733779
1707	0.20684199900581124
882	0.16611579100737237
7318	0.15578389583142035
6376	0.15758717812469616
417	0.6149484089921105
907	0.36840648725817926
8124	0.22097329703884808
5045	0.1822940475454569
6474	0.2301472236037696
8283	0.37662915080786463
1771	0.3139399144922058
3334	1.1501500137893315
4211	0.17277088102199203
6663	0.209109875552969
7642	0.18567261632034196
1657	0.1577068488030213
1190	0.2873338164412531
3429	0.16748051161504154
5809	0.1872738761807849
2479	0.26345472640106715
5155	0.2878924408554844
5215	0.3228488075676225
6059	0.19657343237625982
5545	0.5409646648209857
6946	1.7748724300758723
5827	0.378127747774229
1285	0.31938032399070737
105	0.276532864401202
589	0.3012455840076256
7237	0.29830198939950725
700	0.16668255896429301
567	0.2223154976126705
2409	0.2800625468034864
6130	0.1607797686653266
4412	0.22086883717813194
6442	0.3045029558841319
1402	0.22539297038748202
5928	0.2733888133550782
440	0.22739663495492995
86	0.716927556874369
5121	0.40430372568093065
2686	0.5536554563801563
3664	0.33071539634353275
7624	0.5371454191702475
1473	0.4955452551666356
5527	0.369062723681748
8051	0.35795576095958526
1714	0.21126346276076713
6613	0.3162443921508824
8295	0.7375447588151297
5776	0.307973704864005
922	0.9760272116970652
3447	0.37957133102932167
4175	0.4410706227630121
7397	0.23291815622579742
1024	0.3124982271443525
606	0.24152363816760553
737	1.4227327020491316
6892	0.18511398742961827
7062	0.15248555661998628
